id,symbol,type,entry,exit_price,pnl,pips,volume,time,exit_time,duration_minutes,strategy,result,comment
4204181699,Volatility 50 Index,BUY,163.3695,163.3123,-0.23,-571.9999999999459,4.0,2025-04-21 13:50:12,2025-04-21 13:51:12,1,,LOSS,Bullishbreakouta
4204190200,Volatility 50 Index,BUY,162.9069,163.262,1.42,3550.999999999931,4.0,2025-04-21 13:56:22,2025-04-21 14:04:16,7,,WIN,Bullishbreakouta
4204195107,Volatility 10 Index,BUY,6203.416,6204.364,0.47,9479.999999994106,0.5,2025-04-21 13:59:46,2025-04-21 14:04:00,4,,WIN,Bullishbreakouta
4204195150,Crash 500 Index,SELL,3194.769,3166.554,5.64,282149.9999999969,0.2,2025-04-21 13:59:48,2025-04-21 19:07:32,307,,WIN,Bearishbreakdown
4204195187,Boom 1000 Index,SELL,21097.058,21214.109,-23.41,-1170509.9999999949,0.2,2025-04-21 13:59:51,2025-04-21 14:35:23,35,,LOSS,Bearishbreakdown
4204197225,Jump 50 Index,SELL,36912.8,36630.84,14.1,2819600.0000000643,0.05,2025-04-21 14:00:56,2025-04-21 17:46:28,225,,WIN,Bearishbreakdown
4204217089,Boom 300 Index,SELL,1806.473,1741.341,65.13,651320.0000000006,1.0,2025-04-21 14:12:57,2025-04-21 16:37:46,144,,WIN,Bearishbreakdown
4204237202,Volatility 10 Index,BUY,6210.652,6206.864,-1.8900000000000001,-37880.00000000466,0.5,2025-04-21 14:26:50,2025-04-21 14:54:04,27,,LOSS,Signaltrade
4204237344,Step Index,BUY,8568.1,8558.3,-9.8,-98000.00000001091,0.1,2025-04-21 14:26:53,2025-04-21 16:03:23,96,,LOSS,Signaltrade
4204259413,Volatility 10 Index,BUY,6209.438,6208.418,-0.51,-10200.000000004366,0.5,2025-04-21 14:39:42,2025-04-21 15:41:18,61,,LOSS,
4204515919,Volatility 10 Index,BUY,6204.167,6204.416,0.12,2489.9999999979627,0.5,2025-04-21 17:54:26,2025-04-21 18:59:04,64,,WIN,Signaltrade
4204524031,Range Break 200 Index,BUY,81344.6,81197.3,-7.37,-1473000.000000029,0.05,2025-04-21 18:01:00,2025-04-21 21:00:00,179,,LOSS,Signaltrade
4204598231,Volatility 10 Index,BUY,6204.673,6227.202,11.26,225290.0000000045,0.5,2025-04-21 19:01:20,2025-04-21 23:17:18,255,,WIN,Signaltrade
4204847684,Boom 300 Index,SELL,1737.284,1680.701,56.58,565830.0000000008,1.0,2025-04-21 22:55:00,2025-04-22 01:09:23,134,,WIN,Bearishbreakdown
4204869442,Volatility 50 Index,BUY,160.3467,160.3075,-0.16,-391.99999999993906,4.0,2025-04-21 23:20:50,2025-04-21 23:22:22,1,,LOSS,BullishreversalI
4204869501,Crash 500 Index,SELL,3145.148,3144.993,0.03,1550.000000002001,0.2,2025-04-21 23:20:53,2025-04-22 05:14:02,353,,WIN,Bearishbreakdown
4204869539,Jump 50 Index,SELL,36539.99,36640.16,-5.01,-1001700.0000000553,0.05,2025-04-21 23:20:57,2025-04-21 23:44:44,23,,LOSS,Bearishbreakdown
4204869558,Step Index,SELL,8523.8,8506.5,17.3,172999.99999999272,0.1,2025-04-21 23:21:00,2025-04-22 05:51:35,390,,WIN,Bearishbreakdown
4204875747,Volatility 50 Index,BUY,160.2998,160.737,1.75,4371.9999999999,4.0,2025-04-21 23:27:40,2025-04-21 23:33:54,6,,WIN,BullishreversalI
4204880991,Volatility 50 Index,BUY,160.7462,160.9969,1.0,2507.0000000002324,4.0,2025-04-21 23:34:12,2025-04-21 23:35:34,1,,WIN,BullishreversalI
4204885018,Volatility 50 Index,BUY,160.9794,160.8544,-0.5,-1250.0,4.0,2025-04-21 23:40:52,2025-04-21 23:41:30,0,,LOSS,BullishreversalI
4204885780,Volatility 50 Index,BUY,160.9417,160.8402,-0.41,-1014.9999999998727,4.0,2025-04-21 23:42:02,2025-04-21 23:43:26,1,,LOSS,BullishreversalI
4204885854,Boom 1000 Index,SELL,21115.514,21173.802,-11.66,-582880.0000000047,0.2,2025-04-21 23:42:09,2025-04-22 02:24:16,162,,LOSS,Bearishbreakdown
4204890050,Volatility 50 Index,BUY,160.9385,161.0887,0.6,1501.999999999839,4.0,2025-04-21 23:48:40,2025-04-21 23:49:52,1,,WIN,BullishreversalI
4204890196,Jump 50 Index,SELL,36578.93,36102.21,23.84,4767200.000000011,0.05,2025-04-21 23:48:45,2025-04-22 03:44:27,235,,WIN,Bearishbreakdown
4204911438,Volatility 50 Index,BUY,160.9372,161.0583,0.48,1211.0000000001264,4.0,2025-04-22 00:21:24,2025-04-22 00:22:14,0,,WIN,BullishreversalI
4204915129,Volatility 50 Index,BUY,161.7085,161.5331,-0.7,-1753.9999999999623,4.0,2025-04-22 00:27:50,2025-04-22 00:30:08,2,,LOSS,BullishreversalI
4204964745,Volatility 50 Index,BUY,161.8979,161.8065,-0.37,-913.9999999999304,4.0,2025-04-22 01:46:48,2025-04-22 01:47:56,1,,LOSS,BullishreversalI
4205011037,Volatility 10 Index,BUY,6238.755,6232.765,-3.0,-59899.99999999782,0.5,2025-04-22 03:01:10,2025-04-22 04:28:56,87,,LOSS,Signaltrade
4205409703,Volatility 10 Index,BUY,6244.542,6250.407,2.93,58649.99999999782,0.5,2025-04-22 10:23:38,2025-04-22 12:56:54,153,,WIN,Signaltrade
4205513514,Step Index,SELL,8514.7,8530.7,-16.0,-160000.0,0.1,2025-04-22 11:53:29,2025-04-22 20:07:51,494,,LOSS,Signaltrade
4205655632,Range Break 200 Index,BUY,81321.6,81432.3,5.54,1106999.999999971,0.05,2025-04-22 13:48:19,2025-04-22 13:53:01,4,,WIN,Signaltrade
4205666504,Range Break 200 Index,BUY,81426.6,81432.3,0.29,56999.999999970896,0.05,2025-04-22 13:54:23,2025-04-22 13:55:03,0,,WIN,Signaltrade
4205675621,Range Break 200 Index,BUY,81426.6,81289.3,-6.87,-1373000.000000029,0.05,2025-04-22 14:00:25,2025-04-22 14:43:36,43,,LOSS,Signaltrade
4205751494,Range Break 200 Index,BUY,81302.6,81054.3,-12.42,-2483000.000000029,0.05,2025-04-22 14:48:31,2025-04-22 15:23:47,35,,LOSS,Signaltrade
4205805194,Range Break 200 Index,BUY,81059.6,80943.3,-5.82,-1163000.000000029,0.05,2025-04-22 15:24:36,2025-04-22 16:24:28,59,,LOSS,Signaltrade
4205888723,Range Break 200 Index,BUY,80948.6,80985.3,1.8399999999999999,366999.9999999709,0.05,2025-04-22 16:24:45,2025-04-22 17:03:30,38,,WIN,Signaltrade
4205952450,Boom 300 Index,BUY,1768.674,1767.985,-0.69,-6890.000000000782,1.0,2025-04-22 17:07:23,2025-04-22 18:06:52,59,,LOSS,Bullishbreakouta
4205952513,Boom 1000 Index,BUY,21241.019,21221.096,-3.98,-199229.99999998865,0.2,2025-04-22 17:07:26,2025-04-22 17:36:03,28,,LOSS,Bullishbreakouta
4205953901,XAUUSD,SELL,3417.41,3392.68,123.65,247300.00000000017,0.05,2025-04-22 17:08:31,2025-04-22 17:58:28,49,,WIN,Bearishbreakdown
4206014878,Boom 1000 Index,BUY,21203.994,21182.885,-21.11,-211090.00000000378,1.0,2025-04-22 17:50:50,2025-04-22 18:12:07,21,,LOSS,
4206029994,XAUUSD,SELL,3389.83,3399.7,-49.35,-98699.99999999891,0.05,2025-04-22 18:01:35,2025-04-22 18:16:12,14,,LOSS,Bearishbreakdown
4206030700,XAUUSD,BUY,3389.03,3388.62,-41.0,-4100.000000003092,1.0,2025-04-22 18:02:11,2025-04-22 18:02:33,0,,LOSS,
4206038964,Boom 300 Index,BUY,1767.229,1767.049,-0.18,-1800.0000000006366,1.0,2025-04-22 18:08:13,2025-04-22 18:48:06,39,,LOSS,Bullishbreakouta
4206061962,XAUUSD,SELL,3405.5,3396.28,46.1,92199.99999999799,0.05,2025-04-22 18:22:07,2025-04-22 19:12:34,50,,WIN,Bearishbreakdown
4206096363,Boom 300 Index,BUY,1767.415,1799.281,31.87,318659.9999999999,1.0,2025-04-22 18:48:12,2025-04-22 19:59:06,70,,WIN,Bullishbreakouta
4206114828,Boom 1000 Index,BUY,21147.408,21152.552,1.03,51440.00000000233,0.2,2025-04-22 19:01:09,2025-04-22 19:30:37,29,,WIN,Bullishbreakouta
4206130443,XAUUSD,SELL,3397.35,3382.92,72.15,144299.99999999837,0.05,2025-04-22 19:14:03,2025-04-22 20:00:21,46,,WIN,Bearishbreakdown
4206186970,Boom 1000 Index,BUY,21123.11,21099.145,-4.79,-239650.00000000146,0.2,2025-04-22 19:55:20,2025-04-22 20:19:00,23,,LOSS,Bullishbreakouta
4206203911,Boom 300 Index,BUY,1801.891,1835.612,33.72,337210.00000000006,1.0,2025-04-22 20:06:46,2025-04-22 22:25:00,138,,WIN,Bullishbreakouta
4206203956,XAUUSD,SELL,3385.2,3320.56,323.2,646399.9999999987,0.05,2025-04-22 20:06:48,2025-04-22 23:01:00,174,,WIN,Bearishbreakdown
4206221093,Boom 1000 Index,BUY,21099.36,21116.552,3.44,171919.99999999098,0.2,2025-04-22 20:20:15,2025-04-22 21:25:59,65,,WIN,Bullishbreakouta
4206305048,Boom 1000 Index,BUY,21111.945,21183.36,14.28,714150.0000000087,0.2,2025-04-22 21:30:42,2025-04-22 22:14:04,43,,WIN,Bullishbreakouta
4206384730,Boom 300 Index,BUY,1828.238,1828.193,-0.05,-450.0000000007276,1.0,2025-04-22 22:58:09,2025-04-23 00:04:52,66,,LOSS,Bullishbreakouta
4206406347,Boom 1000 Index,BUY,21152.158,21143.416,-1.75,-87419.9999999837,0.2,2025-04-22 23:13:50,2025-04-22 23:38:12,24,,LOSS,Bullishbreakouta
4206409783,XAUUSD,SELL,3325.74,3332.03,-31.45,-62900.000000004184,0.05,2025-04-22 23:17:13,2025-04-22 23:39:20,22,,LOSS,Bearishbreakdown
4206435094,Boom 1000 Index,SELL,21157.797,21171.58,-2.76,-137830.00000003085,0.2,2025-04-22 23:44:20,2025-04-23 00:08:33,24,,LOSS,Bearishbreakdown
4206449371,Crash 500 Index,BUY,3179.208,3180.052,0.17,8440.00000000051,0.2,2025-04-23 00:01:50,2025-04-23 00:07:07,5,,WIN,Bullishbreakouta
4206458707,Crash 500 Index,BUY,3183.101,3184.025,0.18,9239.999999999782,0.2,2025-04-23 00:14:28,2025-04-23 00:17:35,3,,WIN,Bullishbreakouta
