id,symbol,type,entry,exit_price,pnl,pips,volume,time,exit_time,duration_minutes,strategy,result,comment
1243156985,AUDCADm,SELL,0.90824,0.9094700000000001,-0.85,-12.300000000000644,0.01,2025-03-11 19:56:18,2025-03-11 22:15:12,138,,LOSS,Turtle_Soup
1243159874,AUDCADm,SELL,0.9082600000000001,0.9094700000000001,-0.84,-12.100000000000444,0.01,2025-03-11 19:57:42,2025-03-11 22:15:12,137,,LOSS,Turtle_Soup
1243165479,AUDCADm,SELL,0.9083100000000001,0.90929,-0.68,-9.799999999999809,0.01,2025-03-11 20:00:40,2025-03-11 22:05:03,124,,LOSS,SH_BMS_RTO
1243406499,AUDCADm,BUY,0.9094700000000001,0.90732,-1.49,-21.500000000000963,0.01,2025-03-11 22:15:13,2025-03-11 22:46:47,31,,LOSS,Python Bot - BUY
1243406550,AUDUSDm,BUY,0.63002,0.6284,-1.62,-16.200000000000657,0.01,2025-03-11 22:15:30,2025-03-11 22:45:57,30,,LOSS,Python Bot - BUY
1243406637,NZDUSDm,BUY,0.57216,0.57086,-1.3,-12.999999999999678,0.01,2025-03-11 22:15:38,2025-03-11 22:46:47,31,,LOSS,Python Bot - BUY
1243407612,AUDUSDm,BUY,0.6300800000000001,0.62829,-1.79,-17.900000000000695,0.01,2025-03-11 22:17:14,2025-03-11 22:46:04,28,,LOSS,Python Bot - BUY
1243407697,NZDUSDm,BUY,0.5721700000000001,0.57086,-1.31,-13.100000000000334,0.01,2025-03-11 22:17:21,2025-03-11 22:46:47,29,,LOSS,Python Bot - BUY
1243408571,AUDUSDm,BUY,0.6300800000000001,0.62826,-1.8199999999999998,-18.200000000000436,0.01,2025-03-11 22:18:56,2025-03-11 22:46:07,27,,LOSS,Python Bot - BUY
1243408681,NZDUSDm,BUY,0.57213,0.57086,-1.27,-12.699999999999934,0.01,2025-03-11 22:19:07,2025-03-11 22:46:47,27,,LOSS,Python Bot - BUY
1243409373,AUDUSDm,BUY,0.6301100000000001,0.6282,-1.9100000000000001,-19.100000000000783,0.01,2025-03-11 22:20:39,2025-03-11 22:46:09,25,,LOSS,Python Bot - BUY
1243409423,NZDUSDm,BUY,0.5720200000000001,0.57024,-1.78,-17.80000000000115,0.01,2025-03-11 22:20:47,2025-03-11 22:30:30,9,,LOSS,Python Bot - BUY
1243410273,AUDUSDm,BUY,0.6301000000000001,0.6282,-1.9,-19.000000000001236,0.01,2025-03-11 22:22:15,2025-03-11 22:46:09,23,,LOSS,Python Bot - BUY
1243410298,NZDUSDm,BUY,0.57215,0.57086,-1.29,-12.900000000000134,0.01,2025-03-11 22:22:21,2025-03-11 22:46:47,24,,LOSS,Python Bot - BUY
1244712338,NZDUSDm,SELL,0.5723400000000001,0.5723400000000001,0.0,0.0,0.01,2025-03-12 13:31:16,2025-03-12 16:40:49,189,,BREAK EVEN,SignalGenerator1
1244725710,NZDUSDm,SELL,0.5722700000000001,0.5723400000000001,-0.07,-0.700000000000145,0.01,2025-03-12 13:32:28,2025-03-12 16:40:49,188,,LOSS,SignalGenerator1
1244739308,NZDUSDm,SELL,0.57255,0.57125,1.3,12.999999999999678,0.01,2025-03-12 13:33:39,2025-03-12 15:53:01,139,,WIN,SignalGenerator1
1244748983,NZDUSDm,SELL,0.57169,0.5723400000000001,-0.65,-6.500000000000394,0.01,2025-03-12 13:34:52,2025-03-12 16:40:49,185,,LOSS,SignalGenerator1
