symbol,direction,entry_price,size,entry_time,stop_loss,take_profit,exit_price,exit_time,exit_reason,pnl,signal_time,month,day
Crash 1000 Index,sell,5481.672,6.536920821114649,2025-01-01 17:45:00,5487.846,5425.32,5487.846,2025-01-01 20:45:00,stop_loss,-40.358949149561695,2025-01-01 17:30:00,2025-01,2025-01-01
Crash 1000 Index,sell,5486.366,6.916196090598915,2025-01-01 20:45:00,5487.788,5425.32,5487.788,2025-01-01 20:45:00,stop_loss,-9.834830840828689,2025-01-01 20:30:00,2025-01,2025-01-01
Crash 1000 Index,sell,5497.409,4.626587795766112,2025-01-02 07:15:00,5505.665,5457.964,5505.665,2025-01-02 10:30:00,stop_loss,-38.19710884184647,2025-01-02 07:00:00,2025-01,2025-01-02
Crash 1000 Index,sell,5498.531,15.11247457626746,2025-01-02 12:45:00,5500.323,5464.584,5500.323,2025-01-02 12:45:00,stop_loss,-27.081554440676896,2025-01-02 12:30:00,2025-01,2025-01-02
Crash 1000 Index,sell,5497.353,4.104004418668769,2025-01-02 14:45:00,5503.214,5464.584,5503.214,2025-01-02 17:30:00,stop_loss,-24.053569897817145,2025-01-02 14:30:00,2025-01,2025-01-02
Crash 1000 Index,buy,5488.808,14.569215686276936,2025-01-03 01:45:00,5480.929,5486.798,5486.798,2025-01-03 01:30:00,take_profit,-29.28412352941982,2025-01-03 01:30:00,2025-01,2025-01-03
Crash 1000 Index,sell,5497.031,4.3767720400551084,2025-01-03 04:30:00,5512.933,5468.78225,5512.933,2025-01-03 05:30:00,stop_loss,-69.59942898095653,2025-01-03 04:15:00,2025-01,2025-01-03
Crash 1000 Index,sell,5507.165,3.498532527662138,2025-01-03 10:15:00,5519.139,5473.856600000001,5519.139,2025-01-03 11:00:00,stop_loss,-41.891428486227,2025-01-03 10:00:00,2025-01,2025-01-03
Crash 1000 Index,buy,5383.68,10.39202797202806,2025-01-05 05:15:00,5391.182,5512.7584,5391.182,2025-01-05 05:00:00,stop_loss,77.9609938461493,2025-01-05 05:00:00,2025-01,2025-01-05
Crash 1000 Index,sell,5344.066,4.082956314680881,2025-01-06 23:45:00,5356.536,5323.779,5356.536,2025-01-07 00:15:00,stop_loss,-50.91446524407162,2025-01-06 23:30:00,2025-01,2025-01-07
Crash 1000 Index,sell,5373.987,6.146670343306471,2025-01-07 17:45:00,5390.346,5371.166,5390.346,2025-01-07 18:30:00,stop_loss,-100.55338014614729,2025-01-07 17:30:00,2025-01,2025-01-07
Crash 1000 Index,buy,5375.489,9.251255447189163,2025-01-07 15:45:00,5372.179,5401.382666666666,5372.179,2025-01-07 19:15:00,stop_loss,-30.621655530191415,2025-01-07 15:30:00,2025-01,2025-01-07
Crash 1000 Index,buy,5333.198,16.396395733725328,2025-01-09 05:00:00,5335.934,5356.757625,5335.934,2025-01-09 04:45:00,stop_loss,44.86053872747047,2025-01-09 04:45:00,2025-01,2025-01-09
Crash 1000 Index,sell,5354.492,3.419111895084042,2025-01-09 03:15:00,5369.889,5327.003166666666,5327.003166666666,2025-01-09 05:00:00,take_profit,93.98739703198427,2025-01-09 03:00:00,2025-01,2025-01-09
Crash 1000 Index,buy,5314.287,9.262788281738517,2025-01-10 08:45:00,5304.712,5352.193916666666,5304.712,2025-01-10 09:00:00,stop_loss,-88.69119779764462,2025-01-10 08:30:00,2025-01,2025-01-10
Crash 1000 Index,buy,5314.699,14.032672332386444,2025-01-10 13:00:00,5306.632,5350.239461538463,5350.239461538463,2025-01-10 16:15:00,take_profit,498.72765131103716,2025-01-10 12:45:00,2025-01,2025-01-10
Crash 1000 Index,buy,5390.361,9.691695652173147,2025-01-11 12:00:00,5382.172,5512.7584,5382.172,2025-01-11 15:15:00,stop_loss,-79.36529569564885,2025-01-11 11:45:00,2025-01,2025-01-11
Crash 1000 Index,sell,5356.965,2.7980794577292425,2025-01-12 16:15:00,5370.692,5312.6091875,5370.692,2025-01-12 20:45:00,stop_loss,-38.40923671624893,2025-01-12 16:00:00,2025-01,2025-01-12
Crash 1000 Index,sell,5358.924,4.6541183839650575,2025-01-13 03:30:00,5364.718,5333.76723076923,5364.718,2025-01-13 04:00:00,stop_loss,-26.965961916692933,2025-01-13 03:15:00,2025-01,2025-01-13
