datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2024-12-31 23:00:00,4200.532,4211.792,4191.376,4194.197,3482,58,0,3482
2025-01-01 00:00:00,4194.205,4220.099,4194.205,4220.099,3495,58,0,3495
2025-01-01 01:00:00,4220.117,4226.278,4199.99,4200.043,3481,58,0,3481
2025-01-01 02:00:00,4200.046,4201.242,4180.523,4189.916,3485,58,0,3485
2025-01-01 03:00:00,4189.921,4207.955,4189.921,4207.299,3475,58,0,3475
2025-01-01 04:00:00,4207.303,4225.564,4204.426,4225.564,3490,58,0,3490
2025-01-01 05:00:00,4225.573,4242.089,4224.253,4242.089,3480,59,0,3480
2025-01-01 06:00:00,4242.096,4257.37,4235.81,4239.292,3467,59,0,3467
2025-01-01 07:00:00,4239.299,4241.511,4219.136,4227.536,3490,59,0,3490
2025-01-01 08:00:00,4227.537,4228.189,4215.465,4219.401,3489,59,0,3489
2025-01-01 09:00:00,4219.409,4224.163,4206.595,4206.756,3471,58,0,3471
2025-01-01 10:00:00,4206.771,4207.992,4193.356,4203.766,3480,58,0,3480
2025-01-01 11:00:00,4203.775,4210.947,4195.31,4203.287,3473,58,0,3473
2025-01-01 12:00:00,4203.295,4223.881,4202.42,4220.071,3489,58,0,3489
2025-01-01 13:00:00,4220.075,4220.373,4181.149,4184.15,3471,58,0,3471
2025-01-01 14:00:00,4184.163,4187.75,4166.166,4169.701,3467,58,0,3467
2025-01-01 15:00:00,4169.712,4181.486,4165.978,4172.773,3473,58,0,3473
2025-01-01 16:00:00,4172.781,4173.287,4161.889,4163.859,3485,58,0,3485
2025-01-01 17:00:00,4163.874,4172.793,4158.295,4169.257,3471,58,0,3471
2025-01-01 18:00:00,4169.279,4169.939,4140.67,4143.626,3469,58,0,3469
2025-01-01 19:00:00,4143.633,4157.014,4143.633,4153.67,3489,58,0,3489
2025-01-01 20:00:00,4153.68,4164.831,4147.741,4164.831,3467,58,0,3467
2025-01-01 21:00:00,4164.835,4177.418,4158.374,4158.582,3490,58,0,3490
2025-01-01 22:00:00,4158.584,4159.312,4136.461,4143.213,3495,57,0,3495
2025-01-01 23:00:00,4143.213,4152.58,4141.063,4147.426,3482,57,0,3482
2025-01-02 00:00:00,4147.436,4151.069,4138.388,4151.069,3488,57,0,3488
2025-01-02 01:00:00,4151.078,4156.31,4137.642,4144.148,3489,57,0,3489
2025-01-02 02:00:00,4144.155,4144.984,4121.946,4134.87,3472,57,0,3472
2025-01-02 03:00:00,4134.883,4142.821,4122.429,4131.922,3482,57,0,3482
2025-01-02 04:00:00,4131.941,4141.01,4130.157,4140.243,3473,57,0,3473
2025-01-02 05:00:00,4140.243,4152.597,4130.906,4145.133,3471,57,0,3471
2025-01-02 06:00:00,4145.14,4166.267,4145.14,4166.267,3469,58,0,3469
2025-01-02 07:00:00,4166.272,4172.744,4159.811,4172.142,3498,58,0,3498
2025-01-02 08:00:00,4172.145,4176.928,4157.153,4162.627,3478,58,0,3478
2025-01-02 09:00:00,4162.633,4179.48,4162.633,4174.26,3497,58,0,3497
2025-01-02 10:00:00,4174.265,4190.925,4174.265,4183.185,3482,58,0,3482
2025-01-02 11:00:00,4183.198,4207.626,4183.198,4207.626,3490,58,0,3490
2025-01-02 12:00:00,4207.645,4221.451,4206.639,4215.337,3480,58,0,3480
2025-01-02 13:00:00,4215.34,4231.532,4214.537,4231.532,3483,59,0,3483
2025-01-02 14:00:00,4231.54,4244.119,4227.277,4243.865,3486,59,0,3486
2025-01-02 15:00:00,4243.874,4262.064,4243.874,4249.113,3497,59,0,3497
2025-01-02 16:00:00,4249.126,4258.961,4242.582,4247.812,3472,59,0,3472
2025-01-02 17:00:00,4247.822,4259.781,4243.021,4253.466,3474,59,0,3474
2025-01-02 18:00:00,4253.486,4262.611,4245.116,4262.611,3484,59,0,3484
2025-01-02 19:00:00,4262.621,4290.815,4262.621,4290.815,3489,59,0,3489
2025-01-02 20:00:00,4290.816,4295.102,4280.278,4281.562,3474,59,0,3474
2025-01-02 21:00:00,4281.564,4286.939,4276.325,4279.924,3490,59,0,3490
2025-01-02 22:00:00,4279.931,4288.606,4271.738,4288.606,3480,59,0,3480
2025-01-02 23:00:00,4288.624,4301.655,4285.668,4299.659,3495,60,0,3495
2025-01-03 00:00:00,4299.662,4301.818,4269.161,4278.001,3484,59,0,3484
2025-01-03 01:00:00,4278.007,4283.978,4263.566,4283.653,3479,59,0,3479
2025-01-03 02:00:00,4283.661,4290.292,4267.156,4275.849,3487,59,0,3487
2025-01-03 03:00:00,4275.853,4284.944,4266.851,4277.318,3472,59,0,3472
2025-01-03 04:00:00,4277.341,4282.029,4258.686,4266.126,3479,59,0,3479
2025-01-03 05:00:00,4266.129,4270.475,4254.99,4266.012,3480,59,0,3480
2025-01-03 06:00:00,4266.025,4271.332,4254.872,4257.532,3473,59,0,3473
2025-01-03 07:00:00,4257.544,4272.17,4257.544,4267.949,3503,59,0,3503
2025-01-03 08:00:00,4267.954,4294.496,4267.954,4292.222,3502,59,0,3502
2025-01-03 09:00:00,4292.223,4305.193,4284.801,4289.125,3490,59,0,3490
2025-01-03 10:00:00,4289.137,4291.948,4276.634,4282.533,3510,59,0,3510
2025-01-03 11:00:00,4282.543,4287.25,4274.831,4285.665,3479,59,0,3479
2025-01-03 12:00:00,4285.671,4294.576,4282.958,4288.962,3493,59,0,3493
2025-01-03 13:00:00,4288.966,4302.04,4286.849,4302.04,3478,60,0,3478
2025-01-03 14:00:00,4302.043,4310.271,4292.048,4300.707,3481,60,0,3481
2025-01-03 15:00:00,4300.722,4314.016,4290.271,4314.016,3484,60,0,3484
2025-01-03 16:00:00,4314.022,4314.378,4296.841,4306.75,3475,60,0,3475
2025-01-03 17:00:00,4306.759,4321.757,4296.211,4297.99,3493,60,0,3493
2025-01-03 18:00:00,4297.995,4301.383,4284.468,4297.65,3479,59,0,3479
2025-01-03 19:00:00,4297.651,4317.091,4297.651,4317.091,3493,60,0,3493
2025-01-03 20:00:00,4317.096,4317.112,4302.611,4313.157,3483,60,0,3483
2025-01-03 21:00:00,4313.163,4324.507,4310.623,4324.507,3479,60,0,3479
2025-01-03 22:00:00,4324.516,4341.093,4324.4,4327.593,3494,60,0,3494
2025-01-03 23:00:00,4327.614,4337.261,4306.385,4306.719,3488,60,0,3488
2025-01-04 00:00:00,4306.723,4327.531,4306.723,4327.531,3472,60,0,3472
2025-01-04 01:00:00,4327.533,4343.086,4323.65,4337.988,3477,60,0,3477
2025-01-04 02:00:00,4337.997,4341.285,4302.963,4311.391,3473,60,0,3473
2025-01-04 03:00:00,4311.398,4318.481,4298.675,4318.481,3490,60,0,3490
2025-01-04 04:00:00,4318.49,4332.456,4318.49,4322.766,3480,60,0,3480
2025-01-04 05:00:00,4322.771,4324.682,4290.546,4299.63,3474,60,0,3474
2025-01-04 06:00:00,4299.634,4323.282,4299.634,4321.206,3492,60,0,3492
2025-01-04 07:00:00,4321.207,4330.23,4308.704,4312.727,3483,60,0,3483
2025-01-04 08:00:00,4312.73,4323.223,4303.658,4306.381,3491,60,0,3491
2025-01-04 09:00:00,4306.39,4307.526,4292.587,4299.143,3483,60,0,3483
2025-01-04 10:00:00,4299.152,4302.124,4284.738,4293.828,3483,59,0,3483
2025-01-04 11:00:00,4293.836,4297.256,4282.297,4297.256,3482,59,0,3482
2025-01-04 12:00:00,4297.267,4302.169,4275.536,4282.825,3466,59,0,3466
2025-01-04 13:00:00,4282.833,4286.906,4273.381,4286.681,3493,59,0,3493
2025-01-04 14:00:00,4286.685,4302.637,4279.13,4300.487,3472,59,0,3472
2025-01-04 15:00:00,4300.489,4301.796,4267.762,4274.989,3485,59,0,3485
2025-01-04 16:00:00,4275.008,4279.591,4269.85,4278.342,3469,59,0,3469
2025-01-04 17:00:00,4278.346,4288.037,4273.681,4281.169,3495,59,0,3495
2025-01-04 18:00:00,4281.189,4282.429,4269.982,4277.402,3490,59,0,3490
2025-01-04 19:00:00,4277.407,4296.621,4277.407,4296.325,3475,59,0,3475
2025-01-04 20:00:00,4296.33,4312.195,4292.521,4312.195,3470,60,0,3470
2025-01-04 21:00:00,4312.199,4315.272,4302.28,4309.793,3480,60,0,3480
2025-01-04 22:00:00,4309.793,4335.269,4309.793,4325.767,3495,60,0,3495
2025-01-04 23:00:00,4325.779,4339.518,4321.969,4339.518,3486,60,0,3486
2025-01-05 00:00:00,4339.538,4354.883,4339.538,4354.883,3483,60,0,3483
2025-01-05 01:00:00,4354.884,4361.717,4345.141,4358.116,3477,60,0,3477
2025-01-05 02:00:00,4358.122,4372.813,4355.526,4360.168,3501,60,0,3501
2025-01-05 03:00:00,4360.189,4363.019,4344.647,4350.086,3473,60,0,3473
2025-01-05 04:00:00,4350.09,4352.536,4336.284,4339.708,3464,60,0,3464
2025-01-05 05:00:00,4339.709,4353.699,4337.481,4353.699,3488,60,0,3488
2025-01-05 06:00:00,4353.699,4354.94,4324.567,4346.947,3494,60,0,3494
2025-01-05 07:00:00,4346.953,4358.348,4346.953,4354.875,3492,60,0,3492
2025-01-05 08:00:00,4354.886,4372.697,4352.103,4372.697,3481,60,0,3481
2025-01-05 09:00:00,4372.701,4386.003,4372.701,4382.198,3456,61,0,3456
2025-01-05 10:00:00,4382.205,4390.182,4378.31,4387.718,3497,61,0,3497
2025-01-05 11:00:00,4387.719,4398.253,4384.444,4390.126,3499,61,0,3499
2025-01-05 12:00:00,4390.129,4402.601,4382.961,4402.601,3479,61,0,3479
2025-01-05 13:00:00,4402.611,4405.065,4378.762,4395.739,3484,61,0,3484
2025-01-05 14:00:00,4395.751,4398.201,4379.732,4389.306,3497,61,0,3497
