datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2024-12-31 23:00:00,6411.002,6416.856,6404.216,6405.835,1798,177,0,1798
2025-01-01 00:00:00,6406.158,6410.582,6402.622,6404.7,1795,177,0,1795
2025-01-01 01:00:00,6404.678,6409.498,6402.558,6403.955,1794,177,0,1794
2025-01-01 02:00:00,6403.865,6409.667,6401.66,6409.532,1799,177,0,1799
2025-01-01 03:00:00,6409.592,6413.635,6398.827,6398.827,1797,177,0,1797
2025-01-01 04:00:00,6399.299,6402.753,6395.149,6400.767,1797,177,0,1797
2025-01-01 05:00:00,6401.047,6401.712,6392.47,6399.757,1792,177,0,1792
2025-01-01 06:00:00,6399.686,6402.745,6394.39,6400.51,1793,177,0,1793
2025-01-01 07:00:00,6400.497,6409.054,6397.883,6401.723,1796,177,0,1796
2025-01-01 08:00:00,6401.747,6402.939,6393.992,6399.227,1797,177,0,1797
2025-01-01 09:00:00,6399.208,6407.65,6396.877,6405.051,1794,177,0,1794
2025-01-01 10:00:00,6404.964,6407.437,6397.855,6400.644,1797,177,0,1797
2025-01-01 11:00:00,6400.471,6406.615,6395.601,6397.285,1794,177,0,1794
2025-01-01 12:00:00,6397.207,6402.951,6396.373,6401.733,1794,177,0,1794
2025-01-01 13:00:00,6401.863,6416.43,6399.587,6415.314,1797,177,0,1797
2025-01-01 14:00:00,6415.142,6419.959,6409.095,6412.047,1795,177,0,1795
2025-01-01 15:00:00,6411.968,6412.851,6404.525,6407.446,1798,177,0,1798
2025-01-01 16:00:00,6407.661,6408.017,6397.081,6403.814,1797,177,0,1797
2025-01-01 17:00:00,6403.966,6409.8,6399.471,6405.127,1796,177,0,1796
2025-01-01 18:00:00,6404.898,6417.027,6403.519,6415.523,1796,177,0,1796
2025-01-01 19:00:00,6415.564,6418.84,6410.164,6416.137,1796,177,0,1796
2025-01-01 20:00:00,6415.927,6425.296,6411.43,6419.765,1794,177,0,1794
2025-01-01 21:00:00,6419.792,6435.241,6416.106,6431.444,1794,177,0,1794
2025-01-01 22:00:00,6431.378,6436.698,6430.002,6436.072,1795,177,0,1795
2025-01-01 23:00:00,6436.144,6444.741,6435.153,6441.684,1795,177,0,1795
2025-01-02 00:00:00,6441.58,6444.348,6437.09,6440.739,1798,177,0,1798
2025-01-02 01:00:00,6440.453,6441.21,6427.005,6430.851,1792,177,0,1792
2025-01-02 02:00:00,6430.881,6436.357,6420.793,6422.817,1796,177,0,1796
2025-01-02 03:00:00,6422.88,6437.72,6420.979,6434.493,1797,177,0,1797
